time,temp_f,cloud,humidity,wind_speed,wind_dir,pressure_hpa,uv_index,wind_u,wind_v,dewpoint_f
2026-04-05 17:53:00,82.0,0.75,0.6269,16.11092,100.0,1018.4,0.0,-15.866158924159445,2.7976318985377007,68.02115349646938
2026-04-05 18:53:00,82.0,0.75,0.6269,19.56326,110.0,1017.5,0.0,-18.38345106051613,6.691028989117322,68.02115349646938
2026-04-05 19:53:00,82.0,0.75,0.6269,17.261699999999998,120.0,1016.8,0.0,-14.949070712505844,8.630849999999995,68.02115349646938
2026-04-05 20:53:00,81.0,0.75,0.6476000000000001,18.41248,90.0,1016.3,0.0,-18.41248,-1.1274392348182328e-15,68.02034149819461
2026-04-05 21:53:00,79.0,0.45,0.6678000000000001,14.96014,100.0,1016.3,0.0,-14.732861858148054,2.597801048642151,67.01307661963622
2026-04-05 22:53:00,78.0,0.45,0.7143,12.65858,100.0,1016.4,0.0,-12.466267726125276,2.1981393488510506,68.01105096519767
2026-04-05 23:53:00,77.0,0.75,0.7641,6.904679999999999,90.0,1016.6,0.0,-6.904679999999999,-4.2278971305683726e-16,69.01163991483475
2026-04-06 00:53:00,77.0,0.45,0.7641,10.35702,110.0,1016.8,0.0,-9.732415267332067,3.5423094648268174,69.01163991483475
2026-04-06 01:53:00,77.0,0.45,0.7641,10.35702,100.0,1017.8,0.0,-10.1996735941025,1.7984776490599506,69.01163991483475
2026-04-06 02:53:00,77.0,0.45,0.7641,10.35702,80.0,1018.0,0.0,-10.1996735941025,-1.7984776490599517,69.01163991483475
2026-04-06 03:53:00,76.0,0.45,0.7898000000000001,12.65858,80.0,1017.8,0.0,-12.466267726125276,-2.1981393488510523,69.00839488518382
2026-04-06 04:53:00,75.0,0.2,0.8165,12.65858,90.0,1017.1,0.0,-12.65858,-7.751144739375352e-16,69.00596511541791
2026-04-06 05:53:00,75.0,0.2,0.8165,10.35702,90.0,1016.3,0.0,-10.35702,-6.34184569585256e-16,69.00596511541791
2026-04-06 06:53:00,75.0,0.2,0.8165,8.05546,100.0,1015.9,0.0,-7.933079462079721,1.3988159492688503,69.00596511541791
2026-04-06 07:53:00,74.0,0.45,0.8443,8.05546,110.0,1015.4,0.0,-7.569656319036054,2.755129583754192,69.00630263102576
2026-04-06 08:53:00,74.0,0.45,0.8443,8.05546,100.0,1015.3,0.0,-7.933079462079721,1.3988159492688503,69.00630263102576
2026-04-06 09:53:00,73.0,0.45,0.8731,5.7539,90.0,1015.0,0.0,-5.7539,-3.5232476088069783e-16,69.00434357488147
2026-04-06 10:53:00,73.0,0.75,0.8437,3.4523399999999995,90.0,1015.1,0.0,-3.4523399999999995,-2.1139485652841863e-16,68.00633248491106
2026-04-06 11:53:00,74.0,0.75,0.8443,4.60312,90.0,1015.4,0.0,-4.60312,-2.818598087045582e-16,69.00630263102576
2026-04-06 12:53:00,77.0,0.45,0.7906,5.7539,,1015.6,0.0,-7.046495217613957e-16,5.7539,70.00921721164359
2026-04-06 13:53:00,78.0,0.75,0.7648999999999999,11.5078,130.0,1015.6,0.0,-8.815486242524575,7.397071254750758,70.00944776519825
2026-04-06 14:53:00,79.0,0.75,0.7154,10.35702,110.0,1015.8,0.0,-9.732415267332067,3.5423094648268174,69.01504198286995
2026-04-06 15:53:00,82.0,0.75,0.6269,10.35702,90.0,1015.6,0.0,-10.35702,-6.34184569585256e-16,68.02115349646938
2026-04-06 16:53:00,84.0,0.75,0.5877,11.5078,110.0,1015.2,0.0,-10.813794741480075,3.93589940536313,68.02287580996989
2026-04-06 17:53:00,82.0,0.75,0.6057,10.35702,70.0,1014.9,0.0,-9.732415267332067,-3.5423094648268187,67.02295246839728
2026-04-06 18:53:00,84.0,0.45,0.5877,10.35702,110.0,1014.0,0.0,-9.732415267332067,3.5423094648268174,68.02287580996989
2026-04-06 19:53:00,83.0,0.45,0.607,13.809359999999998,70.0,1012.9,0.0,-12.97655368977609,-4.723079286435757,68.02472231843606
2026-04-06 20:53:00,82.0,0.2,0.6269,13.809359999999998,100.0,1012.3,0.0,-13.599564792136665,2.3979701987466004,68.02115349646938
2026-04-06 21:53:00,79.0,0.45,0.7154,12.65858,100.0,1012.2,0.0,-12.466267726125276,2.1981393488510506,69.01504198286995
2026-04-06 22:53:00,78.0,0.45,0.7143,11.5078,100.0,1012.7,0.0,-11.332970660113888,1.9983084989555004,68.01105096519767
2026-04-06 23:53:00,78.0,0.45,0.7143,12.65858,100.0,1012.9,0.0,-12.466267726125276,2.1981393488510506,68.01105096519767
2026-04-07 00:53:00,77.0,0.75,0.7383,9.20624,80.0,1013.1,0.0,-9.066376528091109,-1.5986467991644011,68.01082697931886
